id,Label,total_relevance,pageviews
6787,Rigveda,1,47684
6788,Italic peoples,1,6289
6789,List of elevation extremes by region,1,843
6790,World economy,1,48620
6791,Lord Jim,1,8962
6792,Public procurator,1,510
6793,Augustin Mouchot,1,1080
6794,Capitalist mode of production (Marxist theory),1,9340
6795,Cambridge,1,66982
6796,Industrialisation,1,34263
6797,AFL-CIO,1,5043
6798,Commodities,1,2736
6799,Nominal GDP,1,235711
6800,Big Bang,1,151531
6801,Cross-in-square,1,1790
6802,Sociable lapwing,1,1394
6803,Dutch royal family,1,1274
6804,List of ethnic slurs,1,173743
6805,Christian Era,1,823
6806,Belief,1,26623
6807,List of countries by military expenditure,1,87265
6808,Rugby league,1,24992
6809,Mohammad Javad Zarif,1,12911
6810,Reality,1,51800
6811,Granite,1,56048
6812,Certainty,1,3892
6813,Universal Declaration of Human Rights,1,81320
6814,Veil,1,18207
6815,Ionic column,1,284
6816,Teddy Wilson,1,3078
6817,Irish language,1,72186
6818,Seamus Ennis,1,179
6819,Margaret Thatcher,1,218405
6820,Gross primary production,1,63
6821,Mars Attacks!,1,27576
6822,September 11 attacks,1,417230
6823,Island,1,46573
6824,Isle of Man,1,151235
6825,Dawn (spacecraft),1,9128
6826,Alexander Agricola,1,857
6827,Surname,1,84260
6828,Brigitte Bardot,1,81155
6829,Antoni Brodowski,1,554
6830,Impressment of American seamen,1,40
6831,StanisÅaw Witkiewicz,1,543
6832,Romanticism in Poland,1,1344
6833,2014 Penn State Nittany Lions football team,1,1230
6834,University of Strasbourg,1,4829
6835,Member state of the European Union,1,109784
6836,Eurozone,1,56102
6838,Western Liao,1,527
6839,Women in music,1,4750
6841,Ruhama,1,497
6842,SN 1572,1,2671
6845,Bank for International Settlements,1,20340
6846,Rudolf Steiner,1,28742
6847,Matthias Sarbievius,1,99
6848,The United States Magazine and Democratic Review,1,317
6849,Lake District,1,50166
6850,Denton Cooley,1,4604
6851,Arild Andersen,1,904
6852,Sedentism,1,6681
6853,Bulgarian State Television Female Vocal Choir,1,1660
6854,Counter-Reformation,1,33203
6855,Nonsense verse,1,7025
6856,Soviet occupation of the Baltic states (1940),1,3281
6857,Carol Lam,1,406
6858,Vijayanagara Empire,1,54639
6859,Humid subtropical climate,1,33445
6860,Greek Muslim,1,483
6861,Szklarska PorÄba,1,820
6862,Goethe,1,7185
6863,Luise Rinser,1,634
6864,Danube Sinkhole,1,511
6865,Japhetic theory,1,1357
6866,Judoka,1,2910
6867,Alatau,1,439
6868,Sears Tower,1,4464
6870,Neboj?a Krsti?,1,1708
6871,Halibut,1,37112
6872,Portuguese language,1,78405
6873,Primary school,1,26363
6874,Anglicized,1,1382
6875,Dalmatia,1,26081
6876,Otto von Below,1,1155
6877,Boka Kotorska,1,420
6878,Yugoslav Partisans,1,15111
6879,Lyrical poetry,1,227
6880,Steak tartare,1,40575
6881,Maurice de Bunsen,1,185
6882,Thor Heyerdahl,1,15985
6883,Magnat (Poland),1,134
6884,Permanent Court of Arbitration,1,10289
6885,Europe Day,1,26782
6886,World Anti-Communist League,1,320
6887,Libya,1,136753
6888,The Passion of Joan of Arc,1,8511
6889,Son-Kul,1,41
6890,Ratusz,1,352
6891,"William Wallace, Baron Wallace of Saltaire",1,855
6892,Erich von Stroheim,1,8951
6893,Gerard Piqu?,1,152350
6894,Rivadavia-class battleship,1,1397
6895,Academy Award for Best Foreign Language Film,1,21197
6896,Powder flask,1,915
6897,Great Lakes Region,1,314
6898,Wittgenstein family,1,275
6899,Indonesia,1,369535
6900,Old English language,1,80107
6901,Jaap de Hoop Scheffer,1,1939
6902,Diplomat,1,18392
6903,Causal,1,1298
6904,Ennoblement,1,1619
6905,Federal law,1,4207
6906,English-speaking world,1,36556
6907,Claude LÃ©vi-Strauss,1,20185
6908,Competition law,1,20163
6909,Impressionism,1,89981
6910,Hydrocarbon exploration,1,7106
6911,Mackenzie River,1,9112
6912,Oxbow loop,1,96
6913,Capital flight,1,5218
6914,Dell,1,63095
6915,Kevin Andrews (politician),1,1400
6916,1984 Summer Olympics,1,22995
6917,Digit (anatomy),1,4436
6918,Lake,1,41202
6919,Ecosystems,1,114204
6920,Ugrians,1,595
6921,Baptism of Poland,1,1492
6922,International Labour Organization,1,35138
6923,Macedonia (Greece),1,17700
6924,Ostern,1,3645
6925,Economy of the Czech Republic,1,8692
6926,Jacques Chirac,1,25264
6928,Lambert Tree,1,254
6929,Lake Mamry,1,303
6930,Oak,1,62281
6931,Narthex,1,5496
6932,Typhoid,1,6537
6933,Childbirth,1,50598
6934,Cultural icon,1,7825
6935,Narrow gauge railway,1,2673
6936,Lesley Garrett,1,2659
6937,Ch?teau de Steen with Hunter,1,72
6938,Imperial Rome,1,812
6939,Los Angeles,1,343589
6940,Albert Coady Wedemeyer,1,1233
6941,Capitulations of the Ottoman Empire,1,2514
6942,?ngel Di Mar?a,1,52717
6943,Mathematician,1,26943
6944,Henry Montgomery Lawrence,1,1548
6945,Timeline of women in mathematics,1,451
6946,Peruvian bark,1,55
6947,Thomas of Cantimpr?,1,289
6948,Rap,1,4272
6949,The Weinstein Company,1,68182
6950,"Portland, Oregon",1,123988
6951,Jihadism,1,9918
6952,STS-1,1,8187
6953,Punk rock,1,72049
6954,Traditional heavy metal,1,1767
6955,Business,1,106619
6956,Steel industry,1,1101
6957,Harry Hopkins,1,6608
6959,Stellar corona,1,6
6960,Armistice with Germany (CompiÃ¨gne),1,2780
6961,Sharia,1,97280
6962,Time 100,1,81889
6963,Truck,1,38321
6964,Leo Frobenius,1,1223
6965,International Court of Justice,1,62736
6966,Pasai,1,818
6967,Hubert Opperman,1,1012
6968,Manchester,1,119075
6969,Aramaeans,1,1315
6970,Burkina Faso,1,90077
6971,Rubens,1,2679
6972,Music of Portugal,1,4922
6973,Decebalus,1,4896
6974,Bureaucracy,1,48275
6975,Single European Act,1,7906
6976,University of Chicago,1,48857
6977,Head of government,1,27194
6978,Prime Minister of the United Kingdom,1,105710
6979,Fall of the Berlin Wall,1,3494
6980,Habsburg Monarchy,1,42610
6981,Effects of climate change,1,1365
6982,Exposition Internationale des Arts et Techniques dans la Vie Moderne,1,2886
6983,Town hall,1,1394
6984,The Greatest Story Ever Told,1,7865
6985,Interethnic marriage,1,923
6986,Proletariat,1,41654
6987,Milovan Djilas,1,2377
6988,Workers' council,1,3544
6989,Ion Theodorescu-Sion,1,386
6990,Eric Wolf,1,2289
6991,Inheritance,1,15184
6992,Proletarian revolution,1,5111
6993,Paleolithic,1,51094
6994,Communist Party USA,1,33783
6995,Socialist mode of production,1,7670
6996,Pablo Neruda,1,48628
6997,?ric Gagn?,1,8563
6998,Jacek Malczewski,1,1735
6999,Caesarism,1,2226
7000,Butterfly ballot,1,8406
7001,Elbridge Thomas Gerry,1,464
7002,Dominican order,1,1008
7003,Vojislav Ko?tunica,1,2625
7004,University of Tehran,1,5415
7005,Markedness,1,4527
7006,Western Sahara,1,65836
7007,Spread (food),1,3801
7008,Hardpoint,1,5631
7009,Infant mortality rate,1,28951
7010,Abortion,1,111814
7011,Hegelian dialectic,1,2867
7012,Pleistocene,1,50254
7013,Persecution,1,8001
7014,Guangzhou,1,98903
7015,Document forgery,1,45
7016,Electronic communication,1,804
7017,Red Terror (Ethiopia),1,1770
7018,Vice (magazine),1,20083
7019,Sabah,1,42018
7020,Mauthausen concentration camp,1,2317
7021,Royal coronations in Poland,1,201
7022,Medicina,1,1216
7023,General Santa Anna,1,696
7024,Gated community,1,20272
7025,Rainbow flag (LGBT movement),1,45514
7026,Anticipations (book),1,96
7027,Sasa Kalajdzic,1,106
7028,Oltenia,1,2401
7029,Military saint,1,3489
7030,Photovoltaic cell,1,1676
7031,Early Modern German,1,119
7032,Jan DÅugosz,1,1259
7033,Trade union,1,52641
7034,Pentecostalism,1,88975
7035,Erosion,1,58036
7036,Alnus glutinosa,1,5224
7037,Romanian Prime Minister,1,3874
7038,Polish Brethren,1,1092
7039,Royal School of Military Engineering,1,1778
7040,Kleptocracy,1,223833
7041,Canada?United States relations,1,15868
7042,Hammered coinage,1,1120
7043,People's Socialist Republic of Albania,1,11719
7044,Trojani v Centre public dâaide sociale de Bruxelles,1,20
7045,Lithuanian Art Museum,1,292
7046,United Arab Emirates,1,436300
7047,Sri Lanka,1,237114
7048,Ballad,1,27493
7049,Argentina,1,258879
7050,L?szl? Benedek,1,814
7051,Tokio Gasu Denki,1,25
7052,Substratum,1,1432
7053,Species,1,86819
7054,Sunni Islam,1,110371
7055,Constitutional monarch,1,102627
7056,Primogeniture,1,32215
7057,Sweden Democrats,1,22487
7058,Microfinance,1,28246
7059,Nephrology,1,34981
7060,Mexican yam,1,98
7061,Immunologist,1,1723
7062,Immunology,1,23211
7063,Normandy Invasion,1,400
7064,Mihajlo Rostohar,1,63
7065,State religion,1,17327
7066,European green toad,1,1185
7067,Sericulture,1,21783
7068,The Philistines,1,234
7069,"Hagia Sophia, Trabzon",1,1184
7070,Ecotone,1,8433
7071,Palestinians,1,105810
7072,Spain,1,365978
7073,International isolation,1,1000
7074,Nyk?bing Falster,1,1112
7075,Zonguldak,1,2252
7076,Heart,1,153666
7077,Nea Ekklesia,1,1387
7078,Bell Telephone Laboratories,1,1276
7079,Iceland,1,309865
7080,Cham people,1,3469
7081,Golden shares,1,77
7082,Kenny Smith,1,118834
7083,Larry O'Brien Championship Trophy,1,19541
7084,Cleveland Cavaliers,1,269273
7085,Wake Forest University,1,26712
7086,Diet of Japan,1,3230
7087,Flag of Armenia,1,7940
7088,Toshiba,1,28699
7089,Machiavelli,1,4479
7090,Manumission,1,23053
7091,Pagan,1,109399
7092,Hungarian Democratic Republic,1,1661
7093,Liturgical year,1,19649
7094,Drama,1,62637
7095,Recursion,1,23865
7096,Relief Society,1,1900
7097,Christian Gerlach,1,530
7098,KK Crvena Zvezda,1,329
7099,Rotterdam,1,48583
7100,Temnospondyls,1,310
7101,Waltzing Matilda,1,23922
7102,Soil biodiversity,1,545
7103,Richard Stanihurst,1,239
7104,Australia women's national water polo team,1,735
7105,Leer (district),1,592
7106,Convention of Kanagawa,1,6174
7107,Isaak August Dorner,1,234
7108,New Athos Monastery,1,172
7109,Karel Gott,1,3764
7110,Bank of Montreal,1,15249
7111,Henry Fernbach,1,110
7112,Pteridium aquilinum,1,4584
7113,Willem de Kooning,1,17910
7114,Leonid Hurwicz,1,2905
7115,Screamin' Jay Hawkins,1,16282
7116,Current 93,1,5501
7117,5 Astraea,1,1006
7118,Formula One,1,138061
7119,Lyotardian,1,13
7120,M1911,1,5304
7121,1952 Summer Olympics,1,9533
7122,Bursa,1,17744
7123,PM10,1,682
7124,Ipatovo kurgan,1,184
7125,Human rights activist,1,503
7126,Diluvial,1,59
7127,Joseph Greenberg,1,2508
7128,Grand Prince of Novgorod,1,45
7129,BaÄka,1,2104
7130,Karakalpak Autonomous Soviet Socialist Republic,1,736
7131,Hospitals,1,1420
7132,Louse,1,18459
7133,Jared Leto,1,245376
7134,Scientometric,1,37
7135,Transfer pricing,1,22852
7136,Samurai sword,1,368
7137,Islamist,1,6340
7138,Emil RacoviÈÄ,1,959
7139,Rus'âByzantine Treaty (911),1,191
7140,Prague Spring,1,36702
7141,Principality of Ryazan,1,1437
7142,Deinotherium giganteum,1,21
7143,Corticosteroid,1,61698
7144,Northern pike,1,34217
7145,Marius Barbeau,1,462
7146,Exhibition Place,1,2743
7147,Cursed soldiers,1,7861
7148,Robert Schuman,1,10032
7149,Habsburgs,1,99452
7150,Oregon State Bar,1,400
7151,Friedrich August Wolf,1,554
7152,Corbel,1,9712
7153,Empire style,1,5633
7154,Gorani people,1,5997
7155,"Music of Galicia, Cantabria and Asturias",1,1021
7156,German New Guinea,1,8728
7157,Spiritual but not religious,1,13858
7158,Sled,1,4974
7159,Urban heat island,1,21087
7160,Operation Cartwheel,1,4659
7161,Flypast,1,2277
7162,MINURSO,1,540
7163,Laghman (food),1,1240
7164,Pilaf,1,29526
7165,Central Kalimantan,1,2635
7167,Neecha Nagar,1,2211
7168,Public holiday,1,10530
7169,Krisjanis Barons,1,78
7170,Nolita,1,4122
7171,Menzies Government (1949?1966),1,181
7172,Jan Szembek (diplomat),1,124
7173,Rob Ryan,1,6475
7174,Cesar Chavez,1,96207
7175,Major League Baseball All-Star Game,1,19748
7176,Manuel de Falla,1,6206
7177,Jewish assimilation,1,2896
7178,Astronautics,1,4399
7179,Passau,1,10287
7180,Bivalve,1,5487
7181,Christianization of Bulgaria,1,1934
7182,Emminger Reform,1,284
7183,Potsdam Conference,1,49444
7184,Tex Winter,1,6718
7185,Donovan,1,45678
7186,List of regions by past GDP (PPP),1,11687
7187,Belene,1,644
7188,Greek Americans,1,6750
7189,Douglas fir,1,17629
7190,Michael Oakshott,1,9
7191,Phenomenology of Spirit,1,1131
7192,Classical antiquity,1,42022
7193,Grapheme,1,14413
7194,20th Foot,1,72
7195,Sea shanty,1,11690
7196,Phonograph record,1,36533
7197,Circumboreal Region,1,2405
7198,Battle of Marignano,1,4147
7199,Catholicism,1,241464
7200,Carl Reichenbach,1,656
7201,Geographical,1,740
7202,Space exploration rover,1,241
7203,Pluto,1,190193
7204,50th Rocket Army,1,120
7205,World Trade Organization,1,121577
7206,BraÈov,1,13414
7207,Ethnic minority,1,1730
7208,Waterbury Clock Company,1,85
7209,Clitheroe,1,4318
7210,Aleksander Ford,1,615
7211,Financial Times,1,27834
7212,Multilateralism,1,10021
7213,First World,1,26555
7214,Stephen White (political scientist),1,73
7215,Little Boy,1,66030
7216,Lunokhod-1,1,3276
7217,Acanthocephala,1,5118
7218,Criticism of capitalism,1,11502
7219,Condom,1,77649
7220,Cinematography,1,29188
7221,Carrot salad,1,1131
7222,Affirmative action,1,60517
7223,Slovak National Party (historical),1,297
7224,Storage battery,1,152
7225,Electoral system,1,22155
7226,Bogdan Klich,1,237
7227,Article 14 of the Constitution of Singapore,1,1175
7228,Principality,1,13368
7229,Mengli I Giray,1,1033
7230,HacÄ± I Giray,1,1221
7231,Petrache Poenaru,1,1830
7232,Albanians in Montenegro,1,1696
7233,Jerzy Åojek,1,166
7234,Ralph Vaughan Williams,1,20551
7235,Zond program,1,1846
7236,Fonds,1,1913
7237,La Mancha,1,7016
7238,Prolacertiformes,1,201
7239,Protectorates,1,384
7240,Landscape painting,1,14173
7241,Archduke Franz Ferdinand,1,94743
7242,HAARP,1,1982
7243,Atrial septal defect,1,23411
7244,Shepherdia canadensis,1,1073
7245,MIPIM,1,1620
7246,Get?lio Vargas,1,12663
7247,Spanish Jews,1,274
7248,Political liberalization,1,9773
7249,Job (Biblical figure),1,893
7250,Divorce,1,75833
7251,Clergy,1,19751
7252,Contraception,1,49660
7253,Aalen,1,4191
7254,East Asian foreign policy of the Barack Obama administration,1,2835
7255,Breakup of Yugoslavia,1,53673
7256,"Kingdom of Serbs, Croats and Slovenes",1,5114
7257,Second Sino-Japanese War,1,96971
7258,Rzeczpospolita (newspaper),1,1578
7259,Carter administration,1,540
7260,Irwin Shaw,1,3320
7261,Franco Basaglia,1,1988
7262,Hermann Weyl,1,5974
7263,Demographics,1,7568
7264,USC Trojans football,1,16676
7265,Southwest Virginia,1,2344
7266,Hoo Peninsula,1,1382
7267,Biebrza,1,435
7268,Nobel Prize in medicine,1,108
7269,Reims,1,19850
7270,White nationalist,1,1177
7271,Scallop aquaculture,1,1919
7272,List of films considered the best,1,112806
7273,Born This Way (album),1,18606
7274,Hole (band),1,22064
7275,The Yardbirds,1,68509
7276,Diamonds (Rihanna song),1,20011
7277,Laughing Stock (album),1,4819
7278,Don't You Want Me,1,10031
7279,Archbishop,1,14771
7280,Caesar Augustus,1,2509
7281,Ancient Rome,1,87851
7282,Four tones,1,229
7283,World Men's Handball Championship,1,387
7284,Social Democratic Party (Romania),1,6833
7285,Dizzy with Success,1,470
7286,Music of Newfoundland and Labrador,1,1111
7287,Roslagen,1,2463
7288,CPT symmetry,1,4491
7289,Percy Lavon Julian,1,5817
7290,Morris Marina,1,5733
7291,Matting,1,141
7292,Kentucky Governor,1,58
7293,Franz Brentano,1,3443
7294,Congress of People's Deputies of the Soviet Union,1,2343
7295,USSR Union of Artists,1,85
7296,Gleb of Kiev,1,233
7297,Konstantin Kuzakov,1,13484
7298,Central Executive Committee of the Soviet Union,1,1005
7299,Dysna,1,152
7300,Supreme Court of the Soviet Union,1,1470
7302,Mass song,1,1062
7303,Cabinet of Ministers (Soviet Union),1,849
7304,Cultural backwardness,1,1045
7305,Bekir Ãoban-zade,1,187
7306,Venera 7,1,3545
7307,Artyom Sergeyev (general),1,2575
7308,Welcome to Collinwood,1,14564
7309,Eintracht Braunschweig,1,11664
7310,SÃ¼ddeutsche Zeitung,1,6981
7311,IJA 14th Division,1,49
7312,Lake Michigan,1,45636
7313,Medieval architecture,1,6456
7314,Salted fish,1,3427
7315,Congress of Europe,1,977
7316,Tattooing,1,961
7317,Consulate,1,1862
7318,Sports Byline USA,1,625
7319,Lawrence Livermore National Laboratory,1,11202
7320,Puebloan peoples,1,3519
7322,Burn pit,1,1518
7323,Armed forces of Yemen,1,5
7324,Natural gas field,1,3007
7325,Haplogroup J-M172,1,6567
7326,Pilgrims,1,1272
7327,2011 East Africa drought,1,4654
7328,Gated communities,1,718
7329,Apache helicopter,1,1215
7330,Bombing of Iraq (1998),1,5779
7331,Cooperative banking,1,20628
7332,United States Treasury,1,1013
7333,Department of Commerce,1,902
7334,Photogrammetry,1,18293
7335,Standard German,1,6736
7336,South Tyrol,1,28178
7337,Colombia,1,210888
7338,Virtuosity,1,6988
7339,Cotter (farmer),1,1673
7340,A&M Records,1,9955
7341,Saemangeum,1,631
7342,General Certificate of Education,1,11046
7343,International reply coupon,1,2161
7344,United States Senate,1,112410
7345,Sufi order,1,8006
7346,Stevin Smith,1,1126
7347,United Nations peacekeeping,1,25796
7348,Santander Cycles,1,5189
7349,Revolutionary song,1,1016
7350,Grain trade,1,1429
7351,Port of ConstanÈa,1,1121
7352,Zaitsev's rule,1,8561
7353,Holishkes,1,597
7355,Senaki,1,717
7356,Genrikh Yagoda,1,11310
7357,Jure Zdovc,1,865
7358,George Bernard Shaw,1,73666
7359,Hawaii,1,526203
7360,Salt beef,1,610
7361,Halld?r Laxness,1,4043
7362,Folk dance,1,10336
7363,Labour standards,1,57
7364,Fire in the Minds of Men,1,480
7365,Individual freedom,1,5520
7366,Degrowth,1,9461
7367,Culture,1,99409
7368,Public relations,1,70555
7369,Serbia and Montenegro,1,35058
7370,Human rights,1,132568
7371,Essentialism,1,21633
7372,Scientific,1,5076
7373,Jagiellonian University,1,9986
7374,Mircea Eliade,1,18179
7375,Class struggle,1,5584
7376,Autonomous administrative division,1,15074
7377,Sovereign state,1,90801
7378,Doxa,1,5849
7379,Kommunarka,1,157
7380,Black hair,1,17366
7381,Vasily Dzhugashvili,1,35669
7382,United States Navy,1,143910
7383,Political religion,1,1408
7384,Space agency,1,1139
7385,Geoffrey Roberts,1,932
7386,History of the Boston Braves,1,11355
7387,Great Lavra,1,676
7388,Alnus japonica,1,271
7389,Prophet,1,30332
7390,Gulf of Riga,1,1352
7391,Dalmatian city-states,1,298
7392,Lady with an Ermine,1,22973
7393,Henry I the Bearded,1,546
7394,Bram Stoker,1,37723
7395,1891 Australian shearers' strike,1,1147
7396,Gerard Manley Hopkins,1,11978
7398,Insurgent,1,1416
7399,Gravitational wave astronomy,1,130
7400,First observation of gravitational waves,1,7853
7401,Protostar,1,7634
7402,Ronald Reagan,1,401586
7403,Heron,1,29126
7405,Medieval renaissances,1,1847
7406,Gidon Kremer,1,3222
7407,Classical conditioning,1,56676
7408,History of England,1,36342
7409,Young Jean Lee,1,1290
7410,Mount Kilimanjaro,1,102044
7411,Lower Devonian,1,80
7412,Diphtheria,1,89753
7413,Almanach de Gotha,1,2755
7414,Jussive mood,1,1912
7415,J?rgen Kocka,1,766
7416,Metropolitan bishop,1,5826
7417,Sucrose,1,56874
7418,Nagasaki Harbour Incident,1,401
7419,Association football,1,245887
7420,A Brief History of Time,1,37581
7421,Spanish America,1,1448
7422,Renato Caccioppoli,1,519
7423,Transparency International,1,12906
7424,Irreligion,1,47152
7425,Finnic languages,1,7267
7426,Gulf of Bothnia,1,4777
7427,European perch,1,5394
7428,Neutral country,1,13702
7429,Norrland,1,4396
7430,EFTA,1,2484
7431,"Richard Molesworth, 3rd Viscount Molesworth",1,328
7432,Marian Rejewski,1,4112
7433,Felt,1,17482
7434,Arms race,1,13381
7435,Cybernetics,1,30821
7436,Kwajalein,1,2619
7437,Computer games,1,1213
7438,Iron Gate I Hydroelectric Power Station,1,1498
7439,Salisbury,1,21157
7440,Hukou system,1,15646
7441,"Palmdale, California",1,20838
7442,Korean pear,1,182
7443,Koroghlu,1,63
7444,Hospital,1,47814
7445,5th Division (Imperial Japanese Army),1,1070
7446,Basque language,1,59394
7447,Kabardin Autonomous Soviet Socialist Republic,1,189
7449,Halina Konopacka,1,546
7450,SÃ¼rgÃ¼n,1,193
7451,Zagreb,1,48031
7452,Marmots,1,739
7453,Sputnik 5,1,418
7454,Public housing,1,15985
7455,Revolt,1,1404
7456,Trust fund,1,2140
7457,Clinical practice,1,72277
7458,Eyelash extensions,1,14427
7459,Aftermath of the Holocaust,1,6768
7460,MoliÃ¨re,1,28068
7461,Kashubian language,1,8005
7462,Samuel Goldwyn,1,10537
